pl_name,pl_letter,hostname,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,pl_eqt,pl_insol,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_trandep,pl_trandur,pl_ratror,pl_ratdor,pl_imppar,disc_year,discoverymethod,disc_facility,disc_telescope,st_teff,st_rad,st_mass,st_lum,st_logg,st_age,st_dens,st_met,st_rotp,st_spectype,sy_snum,sy_pnum,sy_mnum,sy_dist,ra,dec,rastr,decstr,glat,glon,x,y,z,cb_flag,pl_controv_flag,tran_flag,rv_flag,ttv_flag,sy_vmag,sy_kmag,sy_gaiamag,sy_tmag,tic_id,gaia_dr3_id,star_class,planet_type,planet_subtype,habitability_score,distance_display,period_display,mass_display,radius_display,x_pc,y_pc,z_pc,distance_ly,is_habitable_zone,is_earth_like
TOI-2260 b,b,TOI-2260,1.62,0.14452697,3.26,0.0102,M-R relationship,4.21,2609.0,1844.98,0.3524728,0.0097,,,0.0305,0.578,,,0.77,2022,Transit,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,5534.0,0.94,0.99,-0.19851,4.62,0.321,1.84112,0.22,8.45,G V,1,1,0,101.251,247.6669998,49.0467891,16h30m40.08s,+49d02m48.44s,42.88825,75.95588,-0.2490609272087788,-0.6062784184732996,0.7552450819644031,0,0,1,0,0,10.474,8.684,10.2488,9.75874,TIC 232568235,Gaia DR3 1411414596649598208,G,Super-Earth,Lava World,40.0,330 light-years,8.5 hours,3.3 Earth masses,1.62 Earth radii,-25.217667940816064,-61.38629614884005,76.46931979397777,330.23621156,False,False
Kepler-1906 b,b,Kepler-1906,2.77615754,0.24767261,8.13,0.0256,M-R relationship,2.09,901.0,155.72,7.362689972,0.0738,0.0,89.65,0.04293,1.3287,0.019093,41.72,0.0498,2021,Transit,Kepler,0.95 m Kepler Telescope,5868.0,0.894,0.987,0.24215,4.53,0.5,25.48804,-0.12,,,1,1,0,1360.63,293.8266166,38.8565906,19h35m18.39s,+38d51m23.73s,8.87168,72.23976,0.3145792200665398,-0.7123501367631822,0.6273732517057157,0,0,1,0,0,15.322,13.41,14.9602,14.4695,TIC 138366224,Gaia DR3 2052379641715057408,,Sub-Neptune,Mini-Neptune,10.0,4.4k light-years,7.4 days,8.1 Earth masses,2.8 Earth radii,428.0259241991361,-969.2449665840886,853.622867468348,4437.7763828,False,False
Kepler-1907 b,b,Kepler-1907,0.86973029,0.07759227,0.589,0.00185,M-R relationship,4.92,856.0,75.0,5.652450085,0.05444,0.0,85.0,0.01264,2.062,0.010086,21.54,0.1469,2021,Transit,Kepler,0.95 m Kepler Telescope,5159.0,0.8,0.752,-0.62479,4.508,14.0,0.62612,-0.16,,,1,2,0,292.111,280.7085829,47.3279236,18h42m50.06s,+47d19m40.52s,20.97129,76.43207,0.1259448637248511,-0.6659974919962848,0.7352450149140674,0,0,1,0,0,13.989,11.726,13.7309,13.1513,TIC 123130285,Gaia DR3 2119409512668086656,,Sub-Earth,Rocky,30.0,953 light-years,5.7 days,0.6 Earth masses,0.87 Earth radii,36.78988008752998,-194.54519338452673,214.77315655156312,952.73755316,False,True
Kepler-1916 b,b,Kepler-1916,2.61757235,0.23352457,7.35,0.0231,M-R relationship,2.25,635.0,38.54,31.25429916,0.2053,0.0,89.98,0.0438,5.662,0.019192,42.97,0.019,2021,Transit,Kepler,0.95 m Kepler Telescope,6246.0,1.092,1.18,0.21407,4.433,,1.53674,0.07,,,1,1,0,2055.82,293.0705754,48.387679,19h32m16.94s,+48d23m15.64s,13.65905,80.66458,0.2602322450812457,-0.6109752280095454,0.7476553011773932,0,0,1,0,0,15.779,14.365,15.8019,15.3597,TIC 26751240,Gaia DR3 2128907162832189056,,Sub-Neptune,Mini-Neptune,10.0,6.7k light-years,1.0 months,7.3 Earth masses,2.6 Earth radii,534.9906540829265,-1256.0550932465837,1537.0447212665085,6705.1802792,False,False
gam Psc b,b,gam Psc,13.6,1.22,425.89006538,1.34,Msini,0.93,,,555.1,1.32,0.204,,,,,,,2021,Radial Velocity,Okayama Astrophysical Observatory,1.88 m Telescope,4742.0,11.2,0.99,1.76649,2.33,,,-0.62,,G7 III,1,1,0,41.3107,349.2946794,3.2823664,23h17m10.72s,+03d16m56.52s,-52.02918,82.48693,0.980983588676953,-0.1854531234948843,0.057256770189017,0,0,0,1,0,3.69252,1.393,3.41425,2.8162,TIC 262691761,Gaia DR3 2658974606111711488,G,Gas Giant,Jovian,20.0,135 light-years,1.5 years,1.3 Jupiter masses,1.2 Jupiter radii,40.525118736757,-7.6611983487601165,2.3653172562474243,134.73732669199998,False,False
HIP 34222 b,b,HIP 34222,13.9,1.24,263.79757781,0.83,Msini,0.54,,,159.986,0.492,0.305,,,,,,,2021,Radial Velocity,Cerro Tololo Inter-American Observatory,1.5 m SMARTS telescope,4050.0,0.6186,0.62,-1.03267,4.65459,,3.752112,,,K7 V,1,1,0,22.8386,106.4257786,27.4704132,07h05m42.19s,+27d28m13.49s,15.03799,189.41356,-0.2508901447677879,0.8510377194576039,0.4612905107617097,0,0,0,1,0,10.14,6.781,9.57701,8.7641,TIC 91842379,Gaia DR3 884039857341503616,K,Gas Giant,Jovian,18.0,74.5 light-years,5.3 months,264 Earth masses,1.2 Jupiter radii,-5.729979660293601,19.43651005960443,10.535229459082382,74.48946421599999,False,False
Kepler-1910 b,b,Kepler-1910,1.184,0.10562959,1.78,0.0056,M-R relationship,5.89,645.0,40.88,5.688769817,0.0536,0.0,88.6,0.02415,2.55,0.014153,16.42,0.39,2021,Transit,Kepler,0.95 m Kepler Telescope,4234.0,0.639,0.636,-0.927,4.63,13.9,2.38088,-0.02,,,1,1,0,,296.6171677,41.2811677,19h46m28.12s,+41d16m52.20s,8.15108,75.42404,0.3366837789246643,-0.6718390919196151,0.6597547025809174,0,0,1,0,0,16.092,12.775,15.5768,14.7553,TIC 360023069,Gaia DR3 2076834463947219584,,Earth-sized,Rocky,30.0,,5.7 days,1.8 Earth masses,1.18 Earth radii,,,,,False,True
Kepler-1717 b,b,Kepler-1717,2.98929758,0.26668773,9.21,0.029,M-R relationship,1.89,780.0,87.69,30.65279961,0.2014,0.0,88.89,0.02918,4.903,0.015849,32.3,0.751,2021,Transit,Kepler,0.95 m Kepler Telescope,6200.0,1.64,1.158,0.59298,4.072,0.33,0.88951,-0.06,,,1,1,0,1008.79,295.2126472,49.56216,19h40m51.04s,+49d33m43.78s,12.91794,82.38598,0.2762996564735729,-0.5868303949965874,0.7611101019831066,0,0,1,0,0,13.323,12.228,13.3,12.975,TIC 27396246,Gaia DR3 2134842189160723072,,Sub-Neptune,Mini-Neptune,10.0,3.3k light-years,1.0 months,9.2 Earth masses,3.0 Earth radii,278.7283304539756,-591.9886341686074,767.800259779538,3290.2291124,False,False
Kepler-1919 b,b,Kepler-1919,2.62390658,0.23408967,7.38,0.0232,M-R relationship,2.24,479.0,12.46,37.88660049,0.2107,0.0,89.97,0.06722,5.165,0.023418,56.75,0.026,2021,Transit,Kepler,0.95 m Kepler Telescope,5513.0,0.818,0.868,-0.27362,4.551,,2.40934,-0.16,,,1,1,0,1177.53,283.1319153,43.956005,18h52m31.66s,+43d57m21.62s,18.26755,73.63765,0.1635506817388482,-0.701047995376747,0.6941058151903085,0,0,1,0,0,16.161,14.022,15.8602,15.3217,TIC 164459883,Gaia DR3 2105329819599365248,,Sub-Neptune,Mini-Neptune,10.0,3.8k light-years,1.3 months,7.4 Earth masses,2.6 Earth radii,192.58583426794593,-825.5050459959808,817.3304205610439,3840.5847467999997,False,False
Kepler-1918 b,b,Kepler-1918,2.29763023,0.20498119,5.89,0.0185,M-R relationship,2.67,497.0,14.43,47.0564003,0.2524,0.0,89.71,0.09205,4.803,0.027975,72.8,0.361,2021,Transit,Kepler,0.95 m Kepler Telescope,5889.0,0.924,0.967,-0.3081,4.492,,3.1585,-0.16,,,1,1,0,1030.11,292.530546,42.2145765,19h30m07.33s,+42d12m52.48s,11.28253,74.8161,0.2837929953598884,-0.6841050983789592,0.6719090341382358,0,0,1,0,0,15.533,14.053,15.7023,15.1696,TIC 63214893,Gaia DR3 2125711432287012992,,Sub-Neptune,Mini-Neptune,10.0,3.4k light-years,1.6 months,5.9 Earth masses,2.3 Earth radii,292.3380024501746,-704.7035028911496,692.140215156138,3359.7655715999995,False,False
Kepler-1920 b,b,Kepler-1920,2.95415848,0.26355282,9.03,0.0284,M-R relationship,1.92,660.0,44.87,30.2541008,0.2043,0.0,89.94,0.05766,2.0875,0.02205,112.5,0.1143,2021,Transit,Kepler,0.95 m Kepler Telescope,6277.0,1.161,1.239,0.10034,4.402,,27.41847,0.21,,,1,1,0,885.913,291.0620355,38.8632881,19h24m14.89s,+38d51m47.84s,10.79194,71.25232,0.2798284367690775,-0.726625508898392,0.6274642745157106,0,0,1,0,0,14.392,12.908,14.3058,13.8682,TIC 122716838,Gaia DR3 2052942900903300352,,Sub-Neptune,Mini-Neptune,10.0,2.9k light-years,1.0 months,9.0 Earth masses,3.0 Earth radii,247.90364990340373,-643.7269844647011,555.8787578290368,2889.4584042799997,False,False
HIP 86221 b,b,HIP 86221,14.0,1.25,225.65816897,0.71,Msini,0.452,,,2.224,0.031,0.086,,,,,,,2021,Radial Velocity,Cerro Tololo Inter-American Observatory,1.5 m SMARTS telescope,,,0.79,,,,,,,K5 V,1,1,0,29.4898,264.294875,27.896391,17h37m10.77s,+27d53m47.01s,27.63035,51.90862,-0.0878569710150696,-0.879417384557807,0.4678741458785295,0,0,0,1,0,9.25,6.302,,8.033,TIC 311407476,,K,Gas Giant,Jovian,18.0,96.2 light-years,2.2 days,226 Earth masses,1.2 Jupiter radii,-2.5908845038401993,-25.933842787132818,13.79751498712866,96.18275208799999,False,False
HATS-75 b,b,HATS-75,9.90873894,0.884,156.05374784,0.491,Mass,0.878,772.3,59.26,2.7886556,0.032742,0.064,88.07,2.63399058,1.91256,0.1555,12.037,0.406,2021,Transit,HATSouth,0.18 m Takahashi Epsilon Astrograph,3790.4,0.5848,0.6017,-1.19661,4.6831,14.9,4.239,0.522,35.0435,,1,1,0,194.964,60.9493919,-25.4089214,04h03m47.85s,-25d24m32.12s,-47.10702,221.9558,0.4386108884393785,0.789629317875688,-0.4290757845574542,0,0,1,1,0,15.689,11.584,14.9033,13.8231,TIC 44737596,Gaia DR3 5082914338199586560,,Neptune-like,Ice Giant,0.0,636 light-years,2.8 days,156 Earth masses,9.9 Earth radii,85.513333253695,153.94929033031565,-83.6543312604595,635.8867838399999,False,False
K2-387 b,b,K2-387,7.322,0.65322621,42.2,0.133,M-R relationship,0.591,,,28.735327,,,,1.398,2.9904,0.1146,55.42,0.711,2022,Transit,K2,0.95 m Kepler Telescope,3572.0,0.585,0.57,-1.23884,4.66,,4.088806,0.126,,,1,1,0,266.318,19.4418282,11.3684915,01h17m46.04s,+11d22m06.57s,-50.97688,133.21362,0.9244783890994864,0.3263190315622076,0.1971182328662717,0,0,1,0,0,16.147,12.286,15.4948,14.4498,TIC 376938120,Gaia DR3 2580505553613124992,,Neptune-like,Ice Giant,0.0,869 light-years,28.7 days,42 Earth masses,7.3 Earth radii,246.20523562819702,86.904631847584,52.49613354047974,868.6121360799999,False,False
KMT-2021-BLG-0912L b,b,KMT-2021-BLG-0912L,1.49,0.133,2.81,0.00884125,Mass,4.67,,,,3.14,,,,,,,,2022,Microlensing,KMTNet,1.6 m wide-field telescope,,,0.8,,,,,,,K,1,1,0,5560.0,269.8211667,-31.9976389,17h59m17.08s,-31d59m51.50s,-4.09097,358.85814,-0.0026470174202304,-0.8480658019855261,-0.5298843164327695,0,0,0,0,0,,,,,,,K,Super-Earth,Super-Earth,48.0,18.1k light-years,,2.8 Earth masses,1.49 Earth radii,-14.717416856481025,-4715.2458590395245,-2946.1567993661984,18134.2736,False,False
Kepler-589 c,c,Kepler-589,1.11727238,0.09967654,1.45,0.00455,M-R relationship,5.71,1098.0,344.61,3.52466011,0.0426,0.0,71.95,0.01297,2.484,0.010979,13.18,0.0697,2021,Transit,Kepler,0.95 m Kepler Telescope,5372.0,0.916,0.832,-0.34669,4.434,14.0,0.04765,-0.02,,,1,2,0,612.803,280.6414331,47.7520581,18h42m33.94s,+47d45m07.41s,21.14301,76.85046,0.1241557607668094,-0.6607773571196901,0.7402422788427667,0,0,1,0,0,14.775,12.865,14.6611,14.1144,TIC 123129910,Gaia DR3 2119809116425132160,,Earth-sized,Lava World,30.0,2.0k light-years,3.5 days,1.4 Earth masses,1.12 Earth radii,76.0830226651831,-404.92634677501746,453.62268920168395,1998.6937526799998,False,True
Kepler-1922 b,b,Kepler-1922,2.29064904,0.20435837,5.86,0.0184,M-R relationship,2.68,740.0,71.11,13.22259998,0.1077,0.0,83.99,0.02617,4.337,0.015643,27.28,0.1342,2021,Transit,Kepler,0.95 m Kepler Telescope,5931.0,0.863,0.953,0.15221,4.545,,0.0791,-0.28,,,1,1,0,1344.29,292.3303706,37.9970696,19h29m19.29s,+37d59m49.45s,9.51518,70.91951,0.2994139142858612,-0.7289457325469763,0.6156211716092707,0,0,1,0,0,15.388,13.6,15.1917,14.7111,TIC 137548365,Gaia DR3 2051898055621339648,,Sub-Neptune,Mini-Neptune,10.0,4.4k light-years,13.2 days,5.9 Earth masses,2.3 Earth radii,402.4991308353404,-979.9144588055747,827.5733847826265,4384.4824923999995,False,False
HATS-76 b,b,HATS-76,12.09449018,1.079,835.570882,2.629,Mass,2.58,939.8,129.8,1.9416423,0.02658,0.062,88.24,3.29451348,1.8576,0.1772,9.12,0.281,2021,Transit,HATSouth,0.18 m Takahashi Epsilon Astrograph,4016.0,0.6259,0.662,-1.0381,4.665,4.6,3.8,0.322,15.16063,,1,1,0,385.689,70.3397665,-32.3204175,04h41m21.54s,-32d19m13.50s,-40.39974,233.59134,0.2843172824563088,0.7958073191897135,-0.5346535267074751,0,0,1,1,0,16.68,12.812,15.7942,14.857,TIC 170849515,Gaia DR3 4877426575724467456,,Gas Giant,Jovian,0.0,1.3k light-years,1.9 days,2.6 Jupiter masses,1.1 Jupiter radii,109.65804835329128,306.9341291309614,-206.20998406227937,1257.94781484,False,False
K2-373 b,b,K2-373,2.061,0.18387042,4.9,0.0154,M-R relationship,3.08,,,11.02066,,,,0.0202,4.32,0.0127,15.29,0.666,2022,Transit,K2,0.95 m Kepler Telescope,6138.0,1.486,1.158,0.43238,4.156,,0.430665,0.049,,,1,1,0,229.567,123.1361518,13.6884986,08h12m32.68s,+13d41m18.59s,24.05251,209.34849,-0.5311042866118509,0.8135897447699995,0.2366431151493823,0,0,1,0,0,10.47,9.163,10.4244,10.031,TIC 27626711,Gaia DR3 650623262571412480,,Sub-Neptune,Mini-Neptune,10.0,749 light-years,11.0 days,4.9 Earth masses,2.1 Earth radii,-121.92401776462279,186.77335693761447,54.32545001549825,748.7465445199999,False,False
Kepler-1936 b,b,Kepler-1936,3.16615594,0.282466,10.2,0.032,M-R relationship,1.77,524.0,9.4,126.5569992,0.52662,0.0,88.63,0.03576,7.923,0.022239,40.4,0.9623,2021,Transit,Kepler,0.95 m Kepler Telescope,6501.0,1.854,1.419,0.45627,4.054,2.57,0.0778,0.1,,,1,1,0,871.096,290.7300141,44.836128,19h22m55.20s,+44d50m10.06s,13.59658,76.65408,0.2510057603892672,-0.663216554833906,0.7050814914927567,0,0,1,0,1,13.393,12.201,13.3235,12.9679,TIC 159451957,Gaia DR3 2127007584695708416,,Sub-Neptune,Mini-Neptune,0.0,2.8k light-years,4.2 months,10 Earth masses,3.2 Earth radii,218.6501138520491,-577.7252880495962,614.1936669133744,2841.13186976,False,False
Kepler-1937 b,b,Kepler-1937,3.0229133,0.26968673,9.39,0.0295,M-R relationship,1.87,1014.0,163.1,9.688599586,0.0915,0.0,89.82,0.06661,2.0,0.023819,37.99,0.118,2021,Transit,Kepler,0.95 m Kepler Telescope,6457.0,1.196,1.19,0.20922,4.358,2.45,10.74611,-0.06,,,1,1,0,905.069,290.6583922,40.7785383,19h22m38.01s,+40d46m42.74s,11.90966,72.86986,0.2671507321971498,-0.7085496023735026,0.6531370049712985,0,0,1,0,0,14.163,12.817,14.0864,13.6766,TIC 122597057,Gaia DR3 2101567359532639872,,Sub-Neptune,Lava World,0.0,3.0k light-years,9.7 days,9.4 Earth masses,3.0 Earth radii,241.78984603894216,-641.2862800705836,591.134055952368,2951.9368476399995,False,False
Kepler-1927 b,b,Kepler-1927,3.40627075,0.30388764,11.5,0.0362,M-R relationship,1.6,677.0,34.7,73.75039673,0.38733,0.0,89.83,0.02299,13.234,0.013898,43.099,0.127,2021,Transit,Kepler,0.95 m Kepler Telescope,6056.0,2.481,1.408,0.77402,3.797,2.88,0.26863,0.14,,,1,1,0,1091.0,296.3546093,41.3355698,19h45m25.11s,+41d20m08.05s,8.34989,75.37524,0.3333233057834895,-0.6728132602234298,0.660467933127026,0,0,1,0,0,13.312,11.826,13.2168,12.7874,TIC 184427149,Gaia DR3 2076827454560320768,,Sub-Neptune,Mini-Neptune,0.0,3.6k light-years,2.5 months,12 Earth masses,3.4 Earth radii,363.65572660978705,-734.0392669037619,720.5705150415854,3558.3619599999997,False,False
K2-19 c,c,K2-19,4.1,0.36577813,10.8,0.0339806,Mass,0.87,679.0,51.0,11.8993,0.0971,0.21,91.1,0.2325,3.823,0.0458,24.09,0.367,2015,Transit,K2,0.95 m Kepler Telescope,5322.0,0.82,0.88,-0.29196,4.51,8.0,1.76,0.06,20.54,G9 V,1,3,0,289.827,174.9602543,0.603596,11h39m50.46s,+00d36m12.95s,58.39355,267.02928,-0.9960787237389812,0.0878419007350516,0.0105345426941992,0,0,1,1,1,13.024,11.161,12.8153,12.3049,TIC 281885301,Gaia DR3 3798833775141351552,G,Neptune-like,Ice Giant,20.0,945 light-years,11.9 days,11 Earth masses,4.1 Earth radii,-288.6905082650977,25.4589545643378,3.053194905431672,945.28815012,False,False
K2-19 d,d,K2-19,1.11,0.09902774,10.0,0.03146352,Mass,40.0,1142.0,404.0,2.5081,0.0344,0.0,90.8,0.019,1.93,0.0124,7.582944,0.59,2016,Transit,K2,0.95 m Kepler Telescope,5322.0,0.82,0.88,-0.29196,4.51,8.0,1.76,0.06,20.54,G9 V,1,3,0,289.827,174.9602543,0.603596,11h39m50.46s,+00d36m12.95s,58.39355,267.02928,-0.9960787237389812,0.0878419007350516,0.0105345426941992,0,0,1,0,1,13.024,11.161,12.8153,12.3049,TIC 281885301,Gaia DR3 3798833775141351552,G,Earth-sized,Lava World,50.0,945 light-years,2.5 days,10 Earth masses,1.11 Earth radii,-288.6905082650977,25.4589545643378,3.053194905431672,945.28815012,False,True
K2-382 b,b,K2-382,2.072,0.18485178,4.95,0.0156,M-R relationship,3.06,,,21.700156,,,88.29769,0.0789,4.104,0.0234,40.81,0.346,2022,Transit,K2,0.95 m Kepler Telescope,5452.0,0.811,0.922,-0.27952,4.585,,2.297707,-0.027,,,1,1,0,278.412,287.4125267,-19.6269336,19h09m39.01s,-19d37m36.96s,-12.69181,17.17948,0.2818629199968881,-0.8987370378197139,-0.3358943750375616,0,0,1,0,0,12.977,11.046,12.7667,12.2416,TIC 187960878,Gaia DR3 4083952670840373504,,Sub-Neptune,Mini-Neptune,10.0,908 light-years,21.7 days,5.0 Earth masses,2.1 Earth radii,78.47401928217361,-250.21917617346216,-93.51702474295759,908.0574427199999,False,False
Kepler-1938 b,b,Kepler-1938,1.82828927,0.16310932,4.0,0.0126,M-R relationship,3.6,527.0,18.25,13.06260014,0.0938,0.0,89.76,0.04643,3.244,0.019052,31.11,0.3063,2021,Transit,Kepler,0.95 m Kepler Telescope,4522.0,0.655,0.646,-0.64954,4.615,,3.33724,-0.22,,,1,1,0,421.152,299.351892,41.1957285,19h57m24.45s,+41d11m44.62s,6.32746,76.38584,0.3688368445419465,-0.655866963144051,0.65863336444834,0,0,1,0,0,15.246,12.494,14.8554,14.1468,TIC 171972797,Gaia DR3 2075121459200474880,,Super-Earth,Super-Earth,20.0,1.4k light-years,13.1 days,4.0 Earth masses,1.83 Earth radii,155.33637475252985,-276.21968326204336,277.38475870414726,1373.61251712,False,False
Kepler-1939 b,b,Kepler-1939,1.16480773,0.10391736,1.68,0.00528,M-R relationship,5.84,816.0,104.74,2.790659904,0.0334,0.0,87.73,0.02239,0.662,0.013602,32.62,0.0437,2021,Transit,Kepler,0.95 m Kepler Telescope,4353.0,0.603,0.648,-0.80789,4.681,,19.1089,-0.18,,,1,1,0,189.833,285.6899312,40.9946659,19h02m45.58s,+40d59m40.80s,15.42338,71.48672,0.2041135824259389,-0.7266473603685809,0.6559887644911482,0,0,1,0,0,13.622,10.841,13.3976,12.6441,TIC 120578688,Gaia DR3 2103800158408255872,,Earth-sized,Rocky,30.0,619 light-years,2.8 days,1.7 Earth masses,1.16 Earth radii,38.74749369266326,-137.94164836084883,124.52831512964813,619.15171948,False,True
Kepler-1940 b,b,Kepler-1940,1.54732469,0.1380433,3.01,0.00948,M-R relationship,4.46,885.0,145.23,4.950610161,0.0525,0.0,88.69,0.03095,1.808,0.017649,19.98,0.458,2021,Transit,Kepler,0.95 m Kepler Telescope,5431.0,0.717,0.802,-0.37735,4.623,,6.15348,-0.44,,,1,1,0,798.595,291.2042027,45.2383344,19h24m49.01s,+45d14m18.00s,13.46295,77.17468,0.2546894607830881,-0.6564858007219923,0.7100420213032635,0,0,1,0,0,15.674,13.478,15.2846,14.7452,TIC 159647359,Gaia DR3 2126645673572302080,,Super-Earth,Super-Earth,20.0,2.6k light-years,5.0 days,3.0 Earth masses,1.55 Earth radii,203.39372993407022,-524.2662780275795,567.0360080026798,2604.6655081999997,False,False
Kepler-1722 b,b,Kepler-1722,2.86719266,0.25579424,8.58,0.027,M-R relationship,2.0,753.0,76.14,9.178569794,0.0819,0.0,88.77,0.07965,2.1421,0.026824,31.96,0.3185,2021,Transit,Kepler,0.95 m Kepler Telescope,5506.0,0.788,0.876,-0.16963,4.584,1.4,4.44025,-0.2,,,1,1,0,772.283,296.6627402,41.2611985,19h46m39.06s,+41d15m40.31s,8.11144,75.42329,0.3373212103235732,-0.6717765354685215,0.6594927501191731,0,0,1,0,0,14.997,13.078,14.8579,14.2986,TIC 360023124,Gaia DR3 2076834154709585664,,Sub-Neptune,Mini-Neptune,10.0,2.5k light-years,9.2 days,8.6 Earth masses,2.9 Earth radii,260.5074362723201,-518.8015981412361,509.31503954028534,2518.84734148,False,False
K2-381 b,b,K2-381,1.075,0.09590524,1.26,0.00396,M-R relationship,5.57,,,7.9389334,,,88.8625,0.0209,1.464,0.0146,31.05,0.505,2022,Transit,K2,0.95 m Kepler Telescope,4473.0,0.675,0.754,-0.73923,4.653,,3.242868,-0.244,,,1,3,0,145.701,288.0267612,-21.0075789,19h12m06.42s,-21d00m27.28s,-13.78589,16.13135,0.2888922204369458,-0.8877078203328439,-0.3584914374025164,0,0,1,0,0,12.883,10.302,12.6373,11.9607,TIC 10195089,Gaia DR3 4081376064109034496,,Earth-sized,Rocky,30.0,475 light-years,7.9 days,1.3 Earth masses,1.07 Earth radii,42.09188540988344,-129.33991713031568,-52.232560920984035,475.21255355999995,False,True
Kepler-1942 b,b,Kepler-1942,2.1170287,0.18886898,5.13,0.0161,M-R relationship,2.97,1012.0,247.34,4.626049995,0.0516,0.0,88.9,0.03469,0.56,0.018932,38.6,0.302,2021,Transit,Kepler,0.95 m Kepler Telescope,5834.0,0.797,0.852,-0.07518,4.566,,50.65963,-0.5,,,1,1,0,842.492,294.9805416,44.4252384,19h39m55.33s,+44d25m30.86s,10.70294,77.64775,0.3015990900363166,-0.6473552334335946,0.6999779929650661,0,0,1,0,0,14.91,13.035,14.6596,14.1689,TIC 271350547,Gaia DR3 2079825273006700160,,Sub-Neptune,Lava World,10.0,2.7k light-years,4.6 days,5.1 Earth masses,2.1 Earth radii,254.0948205628764,-545.391605325936,589.7258592491245,2747.8382075199997,False,False
Kepler-1944 b,b,Kepler-1944,2.75971163,0.2462054,8.05,0.0253,M-R relationship,2.1,801.0,97.62,9.842579842,0.0918,0.0,89.71,0.06264,1.5672,0.022683,48.59,0.234,2021,Transit,Kepler,0.95 m Kepler Telescope,5585.0,0.972,1.064,-0.08284,4.49,,19.93158,0.48,,,1,1,0,1076.48,296.5105045,39.1732645,19h46m02.52s,+39d10m23.75s,7.19207,73.52817,0.3460372827712626,-0.6937248788323296,0.6316676273336721,0,0,1,0,0,15.582,13.447,15.3313,14.7749,TIC 184554636,Gaia DR3 2073229474559368832,,Sub-Neptune,Mini-Neptune,10.0,3.5k light-years,9.8 days,8.1 Earth masses,2.8 Earth radii,372.50221415760876,-746.7809575654262,679.9775674721513,3511.0041088,False,False
Kepler-1930 b,b,Kepler-1930,1.52955541,0.13645803,2.95,0.00929,M-R relationship,4.53,643.0,31.6,13.02680016,0.10233,0.0,89.01,0.03566,0.785,0.017934,54.0,0.3879,2021,Transit,Kepler,0.95 m Kepler Telescope,5083.0,0.844,0.844,-0.50545,4.512,0.62,17.54038,0.22,,,1,1,0,275.694,297.577145,40.0276768,19h50m18.51s,+40d01m39.64s,6.8997,74.6858,0.3544907418873562,-0.6787375410663855,0.6431575734322876,0,0,1,0,0,13.447,11.289,13.3746,12.7643,TIC 169560572,Gaia DR3 2073655432234604288,,Super-Earth,Super-Earth,20.0,899 light-years,13.0 days,3.0 Earth masses,1.53 Earth radii,97.73097059389278,-187.1238676467561,177.3146840498411,899.19252264,False,False
WASP-18 b,b,WASP-18,13.89913607,1.24,3241.8497514,10.2,Mass,6.6,2429.0,5805.0,0.94145223,0.02024,0.0051,83.5,1.041,2.21,0.1018,3.48,0.36,2009,Transit,SuperWASP,Canon 200mm f/1.8L,6432.0,1.319,1.294,0.42813,4.31,1.57,0.795,0.107,,F6 IV-V,2,2,0,123.483,24.3544618,-45.6777937,01h37m25.07s,-45d40m40.06s,-69.32147,279.70959,0.6365171515652117,0.2881272074507702,-0.7154219930152624,0,0,1,1,1,9.28,8.131,9.16617,8.8287,TIC 100100827,Gaia DR3 4955371367334610048,F,Gas Giant,Hot Jupiter,15.0,403 light-years,22.6 hours,10.2 Jupiter masses,1.2 Jupiter radii,78.59904742672704,35.57881195764346,-88.34245396350366,402.74721347999997,False,False
